"","V1","V2","V3"
"657",-552.620422318571,2.01,0.0635
"658",-552.620422318571,2.135,0.0635
"659",-552.620422318571,2.26,0.0635
"660",-552.620422318571,2.385,0.0635
"661",-552.620422318571,2.51,0.0635
"662",-552.620422318571,2.635,0.0635
"663",-552.620422318571,2.76,0.0635
"664",-552.620422318571,2.885,0.0635
"665",-552.620422318571,3.01,0.0635
"666",-552.620422318571,3.135,0.0635
"667",-552.620422318571,3.26,0.0635
"668",-552.620422318571,3.385,0.0635
"669",-552.620422318571,3.51,0.0635
"670",-552.620422318571,3.635,0.0635
"671",-552.620422318571,3.76,0.0635
"672",-552.620422318571,3.885,0.0635
"673",-552.620422318571,4.01,0.0635
"674",-552.620422318571,4.135,0.0635
"675",-552.620422318571,4.26,0.0635
"676",-392.296252722233,4.385,0.0635
"677",-365.433585872455,4.51,0.0635
"678",-352.763469611897,4.635,0.0635
"679",-355.998423799857,4.76,0.0635
"680",-335.287584338171,4.885,0.0635
"681",-346.800265790327,5.01,0.0635
"682",-318.558332936681,5.135,0.0635
"683",-305.603292743086,5.26,0.0635
"684",-306.069693889037,5.385,0.0635
"685",-292.932880223482,5.51,0.0635
